Date,COST,LOW,TGT,WMT
2022-11-29,506.9894714355469,194.6358184814453,148.39065551757812,48.873619079589844
2022-11-30,516.85205078125,199.40155029296875,149.01498413085938,48.6978874206543
2022-12-01,482.931884765625,202.15032958984375,147.19544982910156,49.001407623291016
2022-12-02,473.9894104003906,201.5498809814453,146.41949462890625,48.953487396240234
2022-12-05,468.36328125,193.42559814453125,138.1869354248047,48.45186996459961
2022-12-06,461.17474365234375,189.4197540283203,138.2939910888672,47.889556884765625
2022-12-07,461.95111083984375,194.09169006347656,137.14337158203125,47.640342712402344
2022-12-08,461.4239807128906,190.96768188476562,137.5447540283203,47.71411895751953
2022-12-09,462.9575500488281,189.28842163085938,135.82334899902344,46.601280212402344
2022-12-12,467.4239501953125,192.39361572265625,133.8164825439453,47.47038269042969
2022-12-13,467.92236328125,198.15383911132812,134.56570434570312,47.3004150390625
2022-12-14,463.43670654296875,198.98878479003906,136.02847290039062,47.03742218017578
2022-12-15,444.6412658691406,195.1518096923828,131.64907836914062,46.617313385009766
2022-12-16,442.2834777832031,193.38812255859375,130.6233367919922,45.7802734375
2022-12-19,439.5805358886719,190.60179138183594,129.01788330078125,45.79631805419922
2022-12-20,438.80426025390625,188.43470764160156,127.76919555664062,46.19718933105469
2022-12-21,442.8680725097656,189.90757751464844,126.921875,46.559593200683594
2022-12-22,439.6572570800781,186.83047485351562,126.07453918457031,46.01438522338867
2022-12-23,443.4336242675781,189.39163208007812,127.68000030517578,46.107398986816406
2022-12-27,439.4559631347656,189.2321319580078,129.82061767578125,46.1202278137207
2022-12-28,434.1748352050781,187.68418884277344,130.04364013671875,45.31205368041992
2022-12-29,437.56781005859375,189.74810791015625,132.33587646484375,45.58784866333008
2022-12-30,437.5390625,186.91493225097656,132.93348693847656,45.4724006652832
2023-01-03,434.4527893066406,186.727294921875,135.33277893066406,46.05287170410156
2023-01-04,437.5965576171875,188.93191528320312,136.21575927734375,46.10417938232422
2023-01-05,431.4911193847656,188.3502960205078,137.58934020996094,45.94704055786133
2023-01-06,462.813720703125,188.53790283203125,142.8428497314453,47.07270431518555
2023-01-09,458.8648681640625,187.10255432128906,139.45352172851562,46.4858283996582
2023-01-10,461.4048156738281,188.94129943847656,139.11456298828125,46.45695877075195
2023-01-11,464.19390869140625,195.68655395507812,141.79034423828125,46.8642463684082
2023-01-12,462.3919982910156,197.2532196044922,142.486083984375,46.440921783447266
2023-01-13,465.0948486328125,199.03565979003906,146.81190490722656,46.5948600769043
2023-01-17,466.5517883300781,196.5590057373047,144.5821075439453,46.3126335144043
2023-01-18,459.5549621582031,195.60206604003906,143.44935607910156,45.16773223876953
